timestamp,difficulty,pos_x,pos_y,pos_z,angle_yaw,angle_pitch,angle_roll
1678952060027,5,4.973,53.774,30.949,339.23,14.29,12.78
1678952060138,5,2.067,53.412,30.724,339.93,14.40,14.21
1678952060221,5,0.156,53.260,30.509,340.47,14.71,14.60
1678952060332,5,-2.159,53.136,30.042,339.60,16.25,14.61
1678952060428,5,-3.638,53.047,29.637,338.11,17.63,13.77
1678952060527,5,-4.239,53.117,29.468,338.36,18.25,13.20
1678952060625,5,-3.714,53.537,29.021,341.80,20.05,12.90
1678952060720,5,-2.325,54.063,28.358,346.56,23.19,12.16
1678952060845,5,-0.191,54.873,28.351,351.39,23.28,10.53
1678952060941,5,1.353,55.142,28.872,354.01,22.14,9.21
1678952061026,5,3.018,50.851,32.486,354.95,8.82,8.84
1678952061125,5,5.039,43.485,33.239,356.62,356.01,7.61
1678952061235,5,7.789,36.618,29.845,1.23,347.63,3.53
1678952061334,5,9.942,33.043,24.981,6.06,346.27,358.27
1678952061431,5,11.577,30.096,20.319,10.77,346.66,354.47
1678952061528,5,12.493,27.777,18.338,13.75,342.50,351.76
1678952061626,5,12.424,27.124,19.651,11.87,340.09,352.51
1678952061737,5,12.466,28.930,24.592,11.38,342.01,353.64
1678952061834,5,12.321,32.838,30.049,8.52,346.86,356.18
1678952061931,5,11.996,38.558,34.270,5.26,351.84,359.57
1678952062028,5,11.825,44.844,35.435,2.11,358.43,1.31
1678952062125,5,12.147,51.528,34.877,0.31,2.46,1.60
1678952062236,5,12.693,60.497,30.954,358.23,8.17,0.80
1678952062332,5,13.082,67.595,25.091,355.90,13.16,358.62
1678952062428,5,13.465,72.012,19.304,354.14,17.97,357.16
1678952062539,5,14.405,74.807,15.259,354.06,22.13,356.40
1678952062622,5,15.430,75.764,14.413,355.48,22.44,356.65
1678952062735,5,16.817,76.891,14.595,357.41,22.18,356.43
1678952062833,5,17.880,77.032,15.426,358.71,20.36,356.38
1678952062936,5,18.506,76.147,17.027,359.68,18.91,356.11
1678952063036,5,18.607,73.260,21.056,359.79,14.34,356.27
1678952063130,5,18.257,67.451,27.204,0.18,7.48,356.70
1678952063233,5,17.667,60.031,31.748,0.67,5.73,357.36
1678952063322,5,17.235,55.070,33.054,2.06,3.36,357.30
1678952063432,5,17.061,51.255,32.754,3.85,1.59,356.01
1678952063533,5,17.230,49.033,31.846,5.70,2.24,355.41
1678952063633,5,17.774,47.623,31.156,9.32,3.84,354.97
1678952063733,5,18.353,47.032,30.831,11.67,5.29,354.19
1678952063823,5,19.004,46.604,30.742,13.16,5.46,352.87
1678952063923,5,19.525,46.308,30.589,13.67,5.41,351.67
1678952064025,5,19.730,46.357,30.846,12.80,4.68,351.54
1678952064125,5,19.694,46.395,32.090,12.01,0.75,351.09
1678952064225,5,21.821,43.405,33.176,19.63,353.68,343.31
1678952064325,5,24.721,38.579,31.051,32.63,354.43,334.45
1678952064427,6,25.616,35.260,26.842,36.70,0.03,333.73
1678952064531,6,25.565,34.005,23.160,38.81,4.22,333.96
1678952064624,6,24.779,34.543,22.423,38.12,6.94,335.29
1678952064735,6,21.846,37.928,26.109,31.16,4.27,341.67
1678952064832,6,17.308,42.497,30.288,21.55,1.31,351.04
1678952064929,6,11.726,47.269,32.663,10.46,0.05,1.47
1678952065025,6,5.566,50.625,33.396,359.73,0.34,12.39
1678952065121,6,-1.820,50.651,33.939,348.24,357.13,28.11
1678952065234,6,-8.733,49.037,32.765,341.48,359.51,35.67
1678952065332,6,-12.803,47.963,31.464,341.92,2.99,35.42
1678952065429,6,-14.034,46.144,31.636,344.32,1.70,31.01
1678952065527,6,-13.006,43.095,32.298,346.81,356.06,27.09
1678952065624,6,-11.116,41.039,32.495,351.43,352.12,23.40
1678952065735,6,-9.381,40.720,32.387,354.21,352.37,20.35
1678952065832,6,-8.353,41.170,32.355,355.65,354.84,19.43
1678952065929,6,-8.301,42.508,32.931,357.38,354.85,19.76
1678952066028,6,-9.990,46.088,33.039,359.59,358.01,22.66
1678952066124,6,-12.662,50.947,32.303,1.00,1.18,24.39
1678952066235,6,-15.863,56.813,30.137,1.96,5.40,22.94
1678952066331,6,-17.982,60.880,28.074,1.39,9.14,21.06
1678952066429,6,-19.159,63.576,26.600,0.51,11.93,19.94
1678952066526,6,-19.245,64.881,26.105,358.93,12.70,18.01
1678952066637,6,-17.472,65.345,26.397,358.51,12.61,14.68
1678952066734,6,-13.927,65.177,27.430,359.65,11.75,10.29
1678952066831,6,-8.214,64.404,29.211,1.66,9.24,3.97
1678952066927,6,-0.411,62.884,30.788,4.96,7.33,356.89
1678952067031,6,9.382,61.164,31.531,7.80,7.01,350.51
1678952067134,6,19.379,60.236,31.082,11.77,9.28,344.80
1678952067235,6,28.207,59.568,30.357,14.25,12.44,341.88
1678952067329,6,34.256,58.457,29.865,15.19,12.95,340.37
1678952067423,6,38.390,57.275,29.893,15.46,12.09,339.64
1678952067528,6,41.150,56.005,30.200,14.48,9.87,339.20
1678952067632,6,41.264,54.513,30.357,12.50,8.42,339.36
1678952067734,6,39.372,52.914,30.990,10.97,7.11,341.87
1678952067831,6,35.280,50.871,31.952,9.08,5.33,346.52
1678952067928,6,30.928,49.328,32.565,7.46,4.69,350.87
1678952068027,6,26.573,48.098,32.801,6.26,4.18,354.58
1678952068124,6,22.494,46.860,32.927,4.83,4.01,358.10
1678952068221,6,18.321,45.358,33.114,2.56,2.74,1.78
1678952068332,6,13.290,43.600,33.164,357.85,1.59,6.91
1678952068429,6,8.753,42.198,32.950,351.66,1.34,12.07
1678952068527,6,4.505,40.947,32.506,344.26,2.51,16.77
1678952068625,6,1.125,40.012,31.678,337.87,5.26,20.18
1678952068735,6,-1.313,39.393,30.896,333.78,7.61,21.30
1678952068832,6,-2.746,39.250,30.397,332.41,8.67,22.89
1678952068930,6,-4.502,39.308,29.536,330.68,11.03,26.30
1678952069028,6,-6.566,39.444,28.083,328.35,15.20,30.52
1678952069125,6,-7.724,39.844,27.278,327.67,17.99,32.55
1678952069222,6,-7.609,40.931,27.524,329.38,17.33,31.31
1678952069332,6,-6.103,42.521,28.383,333.32,15.41,28.71
1678952069429,6,-3.494,44.059,29.587,338.41,12.85,25.04
1678952069527,6,0.411,45.642,31.094,345.61,9.20,19.15
1678952069625,6,5.371,47.016,32.410,353.58,6.10,11.89
1678952069734,6,11.206,48.474,32.829,0.39,5.81,4.32
1678952069831,6,15.350,49.721,32.349,2.95,7.77,0.42
1678952069928,6,19.185,50.679,31.935,4.85,9.40,357.47
1678952070027,6,23.166,51.365,31.671,7.96,10.19,354.41
1678952070124,6,27.861,51.587,31.250,15.22,11.34,351.43
1678952070235,6,33.637,49.994,31.038,26.59,11.81,347.58
1678952070332,6,38.030,47.116,30.523,36.85,11.70,343.74
1678952070428,6,40.773,44.868,29.431,41.14,11.89,343.42
1678952070526,6,41.971,44.749,28.262,36.44,12.70,342.29
1678952070637,6,43.101,45.420,27.742,32.48,12.33,344.04
1678952070734,6,44.328,46.085,27.581,31.99,12.99,346.46
1678952070831,6,44.660,47.003,27.921,28.63,11.90,345.44
1678952070929,6,43.126,48.372,28.982,24.28,10.01,348.23
1678952071026,6,39.491,50.246,30.075,15.81,7.95,353.33
1678952071124,6,33.868,52.108,30.584,4.09,7.88,359.43
1678952071235,6,26.413,53.278,30.500,350.83,9.64,4.55
1678952071331,6,19.708,53.256,30.275,339.98,11.37,7.32
1678952071429,6,13.677,52.543,30.084,332.07,12.96,8.86
1678952071527,6,8.140,51.460,29.788,326.05,14.24,9.54
1678952071625,6,2.981,49.928,29.330,318.48,15.46,9.45
1678952071737,6,-2.476,47.621,28.696,306.40,16.71,7.74
1678952071834,6,-5.679,46.335,28.304,300.11,17.26,7.11
1678952071932,6,-7.123,46.381,28.121,300.75,17.51,7.29
1678952072029,6,-6.934,47.496,28.318,306.75,17.02,7.51
1678952072126,6,-4.561,49.514,28.929,320.49,15.51,7.97
1678952072235,6,0.620,51.845,29.933,341.97,12.38,8.92
1678952072332,6,7.608,52.619,31.070,8.20,8.16,11.92
1678952072429,6,13.891,51.471,31.782,31.08,4.64,15.91
1678952072526,6,17.498,50.258,32.083,43.16,3.14,18.17
1678952072624,6,18.823,50.522,31.859,39.87,4.79,16.55
1678952072735,6,19.096,51.495,31.356,32.22,6.42,16.35
1678952072832,6,18.949,51.877,31.672,23.26,5.57,15.74
1678952072929,6,19.960,50.930,32.503,25.37,2.94,15.90
1678952073026,6,21.006,49.598,33.284,27.63,0.25,13.65
1678952073124,6,20.406,48.914,33.274,24.13,0.31,13.47
1678952073235,6,18.512,48.536,32.796,14.72,1.95,14.31
1678952073333,6,16.865,48.206,32.067,7.97,4.28,16.47
1678952073428,6,15.350,48.433,30.117,3.37,10.48,18.99
1678952073526,6,14.494,49.264,27.603,2.10,16.96,20.16
1678952073623,6,14.394,50.764,26.437,3.98,19.37,20.02
1678952073735,6,14.184,53.622,26.093,4.99,19.51,18.66
1678952073831,6,14.599,57.397,25.471,3.51,19.75,16.71
1678952073928,6,15.906,61.961,24.325,359.91,21.87,15.90
1678952074026,6,17.654,68.352,20.852,358.99,22.63,14.87
1678952074137,6,17.867,79.315,10.967,358.19,20.94,12.67
1678952074234,6,17.699,86.545,1.801,0.12,22.26,12.07
1678952074332,6,17.135,91.644,-3.204,2.15,23.56,10.42
1678952074429,6,15.699,95.071,-2.753,1.66,23.56,9.26
1678952074526,6,14.487,96.084,2.072,0.24,21.11,6.71
1678952074622,6,14.124,94.229,9.733,359.14,16.07,4.41
1678952074733,6,15.201,87.646,20.505,356.77,5.71,1.41
1678952074831,6,17.917,78.770,27.631,356.30,0.01,359.34
1678952074929,6,21.279,70.066,31.298,357.29,359.21,358.29
1678952075027,6,24.500,62.100,32.737,358.27,359.43,358.39
1678952075125,6,26.994,55.719,33.207,359.52,358.68,357.85
1678952075235,6,28.710,50.633,33.689,0.60,356.28,357.91
1678952075333,6,29.558,47.815,33.896,1.78,355.59,357.67
1678952075430,6,29.874,46.121,33.846,3.00,355.04,357.53
1678952075528,6,29.664,44.998,33.867,3.59,354.66,357.84
1678952075625,6,28.367,44.292,34.171,2.68,352.36,359.61
1678952075722,6,23.804,43.607,34.676,355.96,348.96,10.24
1678952075833,6,13.364,42.509,32.455,340.57,352.43,29.42
1678952075930,6,3.396,42.588,27.999,331.24,2.30,40.14
1678952076027,6,-4.152,44.232,25.034,331.15,9.42,45.26
1678952076124,6,-9.223,46.605,24.355,334.46,11.80,46.42
1678952076234,6,-12.559,49.562,24.345,339.49,12.02,45.92
1678952076331,6,-13.953,51.781,24.438,343.78,11.84,44.79
1678952076428,6,-14.541,53.831,25.153,346.69,11.40,42.64
1678952076526,6,-14.206,56.156,26.870,349.87,9.54,39.66
1678952076623,6,-12.711,58.903,28.677,352.61,7.98,34.52
1678952076746,6,-9.248,62.056,29.808,355.91,8.17,27.05
1678952076830,6,-5.007,64.272,29.890,357.63,9.73,21.28
1678952076928,6,-0.090,66.104,29.232,356.61,12.71,16.48
1678952077026,6,5.250,68.570,28.791,355.20,14.70,11.51
1678952077123,6,11.539,72.491,27.556,355.51,17.14,6.10
1678952077234,6,17.975,77.985,24.176,355.85,21.12,0.79
1678952077343,6,22.185,83.113,19.348,356.39,23.98,357.90
1678952077441,6,24.038,87.238,13.296,356.08,29.54,356.85
1678952077527,6,23.012,89.529,9.465,354.24,32.58,358.06
1678952077636,6,18.789,91.228,5.398,350.63,35.68,0.39
1678952077733,6,13.635,91.647,2.637,348.59,37.77,3.57
1678952077831,6,7.505,91.023,1.595,346.95,38.67,7.91
1678952077929,6,2.021,89.052,4.445,345.13,35.64,10.90
1678952078026,6,-1.015,85.938,11.665,344.90,26.85,12.26
1678952078137,6,-0.908,80.557,22.456,346.87,10.87,10.80
1678952078234,6,1.712,75.100,29.547,348.78,358.19,6.93
1678952078332,6,5.473,70.144,33.416,352.14,351.07,2.76
1678952078430,6,9.906,66.737,34.594,358.07,350.02,358.24
1678952078527,6,15.523,64.373,34.807,8.96,350.84,352.09
1678952078624,6,21.763,62.367,34.394,20.74,354.32,345.78
1678952078735,6,27.348,61.499,33.234,25.72,359.53,343.72
1678952078831,6,31.452,62.366,31.845,23.86,3.51,343.13
1678952078929,6,35.951,64.126,30.178,23.20,6.71,341.55
1678952079026,6,40.393,66.455,28.182,22.52,9.78,339.89
1678952079137,6,43.993,70.155,25.500,19.59,12.50,339.83
1678952079234,6,45.287,74.019,22.990,15.05,15.82,340.95
1678952079330,6,44.465,77.991,20.746,9.50,19.37,342.87
1678952079428,6,41.549,81.524,19.344,3.77,22.07,345.79
1678952079538,6,36.462,84.447,18.546,359.05,24.96,350.60
1678952079636,6,30.742,86.057,18.343,356.89,26.27,356.30
1678952079747,6,23.799,86.745,18.914,354.92,25.92,1.68
1678952079835,6,18.012,86.770,19.372,352.99,25.45,5.76
1678952079935,6,11.146,86.144,19.831,350.82,24.73,11.16
1678952080030,6,4.760,84.804,20.091,347.80,24.05,16.25
1678952080125,6,-0.453,83.015,20.209,345.93,23.83,19.10
1678952080222,6,-4.198,81.354,20.603,347.30,22.34,19.34
1678952080334,6,-6.748,79.377,21.874,349.46,19.39,18.48
1678952080430,6,-7.492,77.003,24.044,350.02,15.12,16.78
1678952080529,6,-6.840,74.140,26.689,349.08,10.50,14.44
1678952080625,6,-4.927,71.312,29.107,348.32,5.95,11.90
1678952080727,6,-1.714,68.700,31.018,349.61,2.64,9.67
1678952080829,6,1.800,67.112,31.925,351.82,2.33,7.33
1678952080931,6,5.083,66.681,31.590,353.78,5.44,5.79
1678952081037,6,8.407,67.340,30.563,356.03,10.06,4.18
1678952081136,6,12.137,68.274,29.639,0.22,13.91,1.58
1678952081232,6,16.284,68.933,28.736,4.71,18.13,358.21
1678952081329,6,20.178,69.364,27.703,5.75,22.47,354.12
1678952081429,6,23.941,69.731,26.712,5.78,25.69,351.22
1678952081527,6,27.136,70.453,25.838,4.94,26.66,349.04
1678952081627,6,29.437,71.496,25.455,3.07,25.69,348.01
1678952081727,6,30.700,72.976,25.193,0.29,23.88,348.31
1678952081825,6,30.815,74.535,24.618,357.66,23.64,348.67
1678952081925,6,30.354,76.364,23.411,356.49,25.45,349.23
1678952082027,6,29.787,79.049,20.775,356.09,27.85,348.01
1678952082122,6,29.339,81.922,15.529,355.09,29.28,342.56
1678952082229,6,28.411,83.201,9.585,353.15,32.59,334.67
1678952082329,6,26.989,83.044,8.040,351.67,34.63,330.89
1678952082428,6,24.657,82.196,10.110,349.89,35.80,331.79
1678952082521,6,21.095,80.799,12.997,345.66,38.65,334.42
1678952082650,6,15.871,78.592,17.328,340.65,38.30,341.04
1678952082733,6,12.415,76.534,21.422,342.28,31.63,350.99
1678952082830,6,10.108,74.079,24.672,346.26,24.76,359.71
1678952082940,6,9.064,71.484,27.133,351.41,18.76,4.43
1678952083038,6,8.681,68.431,29.643,355.86,12.26,5.15
1678952083122,6,8.694,65.950,31.189,358.97,7.92,4.57
1678952083234,6,9.027,63.266,32.256,1.27,3.21,3.37
1678952083330,6,9.973,61.576,32.856,3.70,0.28,1.33
1678952083428,6,11.605,60.281,33.424,6.87,357.66,358.39
1678952083526,6,13.728,59.157,33.539,10.00,357.69,355.24
1678952083624,6,15.986,58.263,33.399,11.83,358.70,352.75
1678952083734,6,18.708,57.406,33.156,13.45,359.70,349.51
1678952083831,6,21.251,57.113,32.750,14.79,1.57,347.13
1678952083929,6,24.036,57.294,31.771,16.35,5.45,345.02
1678952084025,6,27.131,57.934,30.189,18.69,11.38,342.32
1678952084136,6,30.533,59.226,27.148,20.83,21.12,339.56
1678952084233,6,31.891,60.558,24.949,18.10,27.54,339.35
1678952084343,6,31.684,61.744,24.888,12.91,27.71,340.76
1678952084427,6,29.888,62.815,24.961,6.44,28.83,343.66
1678952084538,6,26.879,63.807,25.026,359.66,29.21,348.21
1678952084635,6,22.740,64.581,25.863,353.67,26.96,353.66
1678952084734,6,18.783,64.817,26.757,350.01,24.05,358.98
1678952084837,6,14.721,65.073,26.894,347.89,22.96,3.60
1678952084921,6,12.177,66.546,26.393,348.88,23.24,5.74
1678952085036,6,11.791,73.703,23.672,352.77,23.64,3.93
1678952085126,6,15.723,82.453,17.078,357.47,23.39,358.80
1678952085225,6,22.462,89.923,3.157,2.15,27.27,352.56
1678952085330,6,26.954,93.329,-10.440,0.27,30.60,342.34
1678952085423,6,28.166,94.630,-14.090,358.09,31.98,340.60
1678952085525,6,28.414,95.254,-8.884,0.90,29.67,344.14
1678952085631,6,26.185,94.088,2.728,0.52,20.34,348.31
1678952085730,6,22.401,89.646,16.325,358.96,8.59,352.94
1678952085828,6,18.391,81.386,28.581,357.56,359.20,356.65
1678952085927,6,15.605,73.253,33.733,358.15,357.63,356.85
1678952086032,6,13.681,67.024,33.897,358.34,355.55,357.17
1678952086132,6,12.588,63.632,33.854,357.25,354.92,358.47
1678952086230,6,12.206,61.720,33.312,356.33,356.22,0.08
1678952086328,6,12.521,60.643,32.373,356.56,357.74,0.31
1678952086426,6,13.456,61.275,32.159,357.88,359.56,358.61
1678952086526,6,15.235,66.259,30.480,359.30,7.42,355.88
1678952086622,6,16.891,74.937,25.389,359.04,19.88,354.85
1678952086736,6,16.273,83.880,15.770,355.07,29.90,355.37
1678952086824,6,14.377,87.488,10.752,353.72,32.02,358.89
1678952086932,6,9.883,89.478,6.086,353.63,33.90,5.49
1678952087024,6,2.886,89.264,2.052,351.67,37.50,13.74
1678952087126,6,-5.845,87.012,1.300,349.67,39.04,21.81
1678952087227,6,-10.884,84.291,6.451,349.33,31.30,23.15
1678952087332,6,-11.702,80.551,15.123,349.54,19.90,20.56
1678952087430,6,-9.295,76.193,22.881,350.50,8.51,15.61
1678952087527,6,-5.009,71.539,28.682,351.58,358.90,10.56
1678952087635,6,1.168,66.890,32.564,354.12,352.59,3.33
1678952087721,6,6.489,64.092,34.054,358.66,350.96,357.66
1678952087831,6,13.128,62.058,34.459,6.08,351.72,352.14
1678952087929,6,19.559,61.739,33.349,15.45,358.44,347.26
1678952088029,6,27.055,61.630,30.735,28.74,8.70,342.09
1678952088134,6,32.208,61.761,29.087,32.01,14.74,341.23
1678952088229,6,33.677,62.760,28.824,25.84,14.67,341.75
1678952088323,6,33.538,63.714,28.854,19.30,13.76,342.84
1678952088428,6,33.375,64.123,29.168,16.96,11.92,344.10
1678952088525,6,32.470,64.532,29.837,15.57,10.21,345.10
1678952088623,6,30.459,65.173,30.355,13.16,9.41,347.64
1678952088734,6,27.017,65.441,31.313,9.58,7.01,351.56
1678952088832,6,23.145,64.851,32.387,5.68,3.74,355.44
1678952088929,6,19.164,63.753,33.063,1.12,2.39,358.11
1678952089026,6,16.087,62.210,33.748,357.67,359.53,359.84
1678952089137,6,13.940,60.076,34.472,355.50,355.96,0.37
1678952089234,6,12.919,58.427,34.685,354.68,353.63,0.64
1678952089332,6,12.272,57.269,34.638,353.79,353.00,1.38
1678952089430,6,11.813,56.526,34.418,352.37,353.68,2.57
1678952089527,6,11.749,56.134,34.368,352.32,353.87,3.16
1678952089624,6,12.058,55.835,34.334,353.36,354.20,3.13
1678952089735,6,12.768,55.784,34.256,354.98,354.31,2.05
1678952089831,6,13.294,58.542,33.659,355.87,359.80,1.70
1678952089928,6,13.784,64.892,31.769,355.68,8.24,359.94
1678952090024,6,14.330,73.885,27.290,355.08,18.26,358.77
1678952090135,6,15.342,83.610,18.228,354.81,25.31,356.52
1678952090233,6,16.233,88.882,10.253,356.35,28.63,356.90
1678952090330,6,16.680,91.584,5.398,357.77,29.68,357.21
1678952090429,6,16.560,91.768,6.486,357.87,28.17,357.48
1678952090536,6,16.287,89.413,13.795,358.61,20.94,358.60
1678952090635,6,15.288,82.698,25.647,358.78,5.32,359.73
1678952090733,6,13.807,73.577,34.355,358.17,349.66,0.23
1678952090832,6,12.379,64.318,38.332,358.92,340.06,359.55
1678952090929,6,11.094,57.022,38.464,1.86,338.74,358.13
1678952091028,6,9.522,51.724,37.183,5.33,339.98,356.33
1678952091124,6,7.572,47.484,35.854,6.69,342.51,355.36
1678952091221,6,5.759,42.977,33.757,7.21,345.31,355.39
1678952091332,6,4.259,36.945,29.769,6.92,347.11,357.34
1678952091430,6,3.919,31.705,26.017,6.46,342.39,358.28
1678952091528,6,4.620,27.814,23.977,7.62,337.76,358.60
1678952091625,6,6.467,25.977,24.236,9.65,335.95,357.95
1678952091735,6,9.670,26.465,26.521,12.08,340.33,358.52
1678952091832,6,12.720,27.973,29.155,12.05,344.75,358.70
1678952091930,6,15.832,30.016,31.720,11.53,348.52,357.76
1678952092027,6,18.415,32.671,33.405,9.74,350.90,356.04
1678952092124,6,20.155,35.663,33.754,8.88,354.03,354.64
1678952092234,6,20.865,39.030,33.117,9.21,359.22,354.12
1678952092331,6,20.420,41.682,32.764,9.17,2.44,354.78
1678952092428,6,19.660,43.954,32.455,8.96,4.09,355.42
1678952092526,6,18.604,45.879,32.214,8.41,6.15,356.21
1678952092623,6,17.505,47.377,32.136,7.37,7.28,356.94
1678952092734,6,16.134,48.849,32.097,4.97,7.36,358.09
1678952092830,6,14.759,51.030,30.812,2.90,12.21,0.34
1678952092928,6,12.693,54.391,28.089,358.59,19.23,2.26
1678952093025,6,9.673,57.542,25.995,352.57,22.72,5.34
1678952093135,6,5.635,59.830,24.324,344.43,25.82,9.23
1678952093233,6,2.133,60.022,24.216,335.57,26.03,12.60
1678952093331,6,0.633,59.330,25.746,332.53,22.47,15.58
1678952093429,6,1.635,58.625,27.629,336.67,17.14,17.46
1678952093526,6,3.196,57.700,28.716,340.47,14.08,17.78
1678952093623,6,4.643,56.784,29.034,342.36,13.28,17.49
1678952093733,6,6.592,55.963,29.286,345.45,12.98,16.47
1678952093830,6,8.842,55.198,29.877,350.08,11.59,15.22
1678952093927,6,11.364,54.195,30.557,355.64,9.92,12.69
1678952094025,6,13.873,53.062,30.883,1.35,9.62,9.77
1678952094136,6,16.337,51.766,30.560,5.99,12.00,6.75
1678952094233,6,17.962,51.056,30.377,6.77,12.60,3.48
1678952094330,6,19.538,50.389,30.507,6.86,12.08,0.00
1678952094427,7,21.031,49.781,30.375,7.54,12.70,356.66
1678952094524,7,21.942,49.495,30.214,7.38,13.14,355.01
1678952094636,7,22.369,49.416,30.227,5.45,13.13,354.12
1678952094733,7,22.174,49.518,30.208,3.17,13.46,354.19
1678952094830,7,21.942,49.717,29.830,2.45,14.76,353.86
1678952094927,7,22.868,49.442,29.785,5.83,14.98,352.81
1678952095037,7,25.649,46.381,30.427,19.31,13.70,350.50
1678952095134,7,28.222,42.176,30.261,35.50,14.01,350.27
1678952095231,7,29.316,39.101,29.641,44.79,15.48,352.34
1678952095329,7,28.848,38.615,29.098,41.08,16.40,353.63
1678952095438,7,28.088,39.388,28.939,33.52,16.96,354.66
1678952095536,7,26.846,40.731,29.161,24.79,16.75,356.60
1678952095647,7,25.162,42.232,29.451,16.33,15.99,358.75
1678952095731,7,22.575,43.711,29.751,7.18,14.79,2.03
1678952095829,7,19.626,45.159,29.813,359.03,14.31,6.02
1678952095927,7,17.188,46.836,29.349,355.30,15.34,9.49
1678952096025,7,15.658,49.384,28.979,357.40,16.89,12.07
1678952096136,7,13.852,55.474,27.984,1.35,19.28,13.50
1678952096232,7,11.492,64.232,25.055,3.75,22.15,13.56
1678952096332,7,8.691,74.984,19.162,6.97,24.78,15.09
1678952096431,7,6.154,83.286,13.377,9.85,25.39,17.59
1678952096529,7,4.163,88.402,9.173,11.95,26.50,18.65
1678952096631,7,2.067,90.940,7.910,10.51,27.90,17.40
1678952096724,7,0.426,90.919,9.796,6.80,26.81,13.93
1678952096832,7,-0.265,87.636,15.360,2.84,21.75,9.13
1678952096929,7,0.435,81.522,22.309,0.48,13.34,6.21
1678952097029,7,2.628,73.132,27.721,0.17,8.01,3.98
1678952097130,7,5.803,64.265,30.500,0.73,6.40,2.21
1678952097225,7,8.785,57.961,31.779,1.50,4.32,1.30
1678952097330,7,12.003,52.581,32.272,2.88,3.43,359.82
1678952097424,7,14.498,49.593,32.419,5.15,3.62,357.94
1678952097526,7,17.766,47.370,32.316,10.74,4.59,354.20
1678952097628,7,20.809,46.375,31.610,16.44,8.04,350.60
1678952097729,7,22.555,46.430,30.693,16.85,12.23,349.20
1678952097834,7,23.238,46.978,30.394,14.74,13.35,348.11
1678952097927,7,23.165,48.007,30.417,12.18,12.90,347.98
1678952098033,7,22.306,49.377,30.437,9.13,12.80,348.97
1678952098127,7,20.922,51.144,30.850,6.04,12.41,350.49
1678952098226,7,18.442,53.555,30.461,2.05,12.31,352.19
1678952098326,7,14.612,56.050,30.017,358.40,13.89,354.57
1678952098428,7,9.432,58.981,30.306,353.76,14.27,359.15
1678952098524,7,4.663,61.787,30.724,349.54,14.41,2.04
1678952098631,7,0.253,64.914,30.920,348.45,13.62,3.60
1678952098722,7,-2.396,67.253,30.662,349.45,14.02,5.56
1678952098830,7,-4.485,69.540,30.138,351.19,15.43,7.31
1678952098927,7,-5.842,71.063,29.408,349.55,17.31,9.19
1678952099034,7,-6.412,72.357,28.318,345.02,20.38,10.68
1678952099129,7,-4.744,73.210,28.814,344.69,19.63,8.52
1678952099233,7,-1.104,74.008,29.827,347.52,17.38,6.14
1678952099330,7,3.238,74.603,30.560,350.68,15.42,3.68
1678952099427,7,7.812,75.157,31.058,353.66,13.94,0.20
1678952099524,7,12.741,75.741,31.302,358.01,12.91,355.64
1678952099635,7,18.665,76.140,31.003,5.15,13.49,351.35
1678952099732,7,22.666,75.606,30.586,8.99,14.69,350.88
1678952099829,7,25.607,74.956,30.473,10.45,14.21,350.12
1678952099927,7,27.886,74.521,30.055,10.70,14.90,348.44
1678952100024,7,30.064,74.286,29.422,12.41,15.97,347.16
1678952100121,7,31.811,74.922,27.827,13.94,18.52,345.03
1678952100232,7,31.086,79.757,23.602,9.44,27.07,345.45
1678952100330,7,28.284,87.760,18.517,2.27,26.68,347.61
1678952100429,7,26.671,93.073,14.626,1.12,23.85,350.84
1678952100527,7,25.849,94.372,13.068,0.23,27.76,351.20
1678952100623,7,24.982,93.300,15.896,358.61,25.17,350.79
1678952100733,7,23.167,90.177,21.484,356.99,19.38,350.94
1678952100830,7,20.745,85.803,26.113,356.23,14.22,351.02
1678952100953,7,17.309,79.946,29.739,356.34,8.77,351.67
1678952101024,7,14.216,75.618,31.509,356.59,6.53,352.34
1678952101135,7,9.874,70.596,32.705,355.37,5.68,354.65
1678952101232,7,6.261,67.406,32.743,353.55,5.42,355.75
1678952101329,7,3.330,65.340,32.186,353.00,7.35,356.81
1678952101427,7,0.800,66.248,29.873,353.68,11.96,356.64
1678952101525,7,-3.481,73.042,23.079,354.73,22.53,1.10
1678952101635,7,-10.275,80.308,11.265,353.58,28.94,9.28
1678952101732,7,-14.475,82.271,4.882,355.77,31.43,17.47
1678952101830,7,-17.604,81.328,5.803,355.31,30.24,21.08
1678952101927,7,-19.020,78.449,13.234,353.45,22.96,18.34
1678952102025,7,-17.982,73.500,22.404,352.65,14.48,13.23
1678952102135,7,-14.569,67.584,29.462,352.46,7.43,7.05
1678952102233,7,-11.646,64.124,31.788,352.56,3.89,3.14
1678952102330,7,-9.059,62.530,32.483,352.98,3.31,1.71
