timestamp,headX,headY,headZ,handPosX,handPosY,handPosZ,handRotX,handRotY,handRotZ
1676790086933,-0.164,0.566,-0.503,-0.115,0.347,-0.271,13.685,297.438,26.526
1676790086947,-0.166,0.567,-0.503,-0.130,0.342,-0.276,14.980,294.952,26.306
1676790086962,-0.167,0.567,-0.504,-0.144,0.337,-0.281,15.889,292.529,25.021
1676790086975,-0.168,0.567,-0.504,-0.157,0.331,-0.285,16.527,290.169,23.428
1676790086988,-0.170,0.567,-0.504,-0.171,0.326,-0.290,17.209,288.224,22.310
1676790087002,-0.171,0.567,-0.504,-0.184,0.321,-0.293,17.941,286.440,22.068
1676790087016,-0.173,0.567,-0.504,-0.198,0.315,-0.298,18.980,284.864,21.624
1676790087031,-0.174,0.567,-0.504,-0.211,0.310,-0.302,20.056,283.075,20.909
1676790087045,-0.176,0.568,-0.504,-0.223,0.305,-0.306,21.365,281.566,20.205
1676790087058,-0.178,0.568,-0.504,-0.235,0.300,-0.310,22.699,280.166,19.605
1676790087072,-0.179,0.568,-0.504,-0.246,0.295,-0.314,23.825,278.767,19.735
1676790087086,-0.181,0.568,-0.504,-0.258,0.291,-0.317,24.783,277.547,20.589
1676790087100,-0.183,0.568,-0.504,-0.270,0.287,-0.318,25.570,276.499,21.753
1676790087114,-0.185,0.568,-0.504,-0.282,0.284,-0.320,26.661,276.185,22.792
1676790087128,-0.188,0.567,-0.504,-0.294,0.281,-0.320,27.254,276.362,23.489
1676790087142,-0.190,0.567,-0.504,-0.307,0.280,-0.321,27.629,276.252,23.485
1676790087155,-0.192,0.567,-0.504,-0.320,0.278,-0.323,27.602,275.767,22.548
1676790087169,-0.195,0.567,-0.504,-0.334,0.278,-0.322,26.735,275.563,20.814
1676790087184,-0.197,0.567,-0.504,-0.348,0.279,-0.322,26.304,276.003,20.279
1676790087198,-0.200,0.566,-0.504,-0.363,0.280,-0.321,26.064,276.784,20.648
1676790087211,-0.203,0.566,-0.503,-0.377,0.281,-0.320,25.968,277.394,20.730
1676790087225,-0.206,0.566,-0.503,-0.392,0.282,-0.320,25.758,278.177,20.681
1676790087239,-0.209,0.565,-0.503,-0.406,0.286,-0.319,24.901,279.281,20.141
1676790087253,-0.212,0.565,-0.503,-0.421,0.289,-0.318,23.671,279.479,18.478
1676790087266,-0.215,0.565,-0.503,-0.434,0.294,-0.318,22.276,279.467,17.155
1676790087281,-0.218,0.565,-0.503,-0.448,0.298,-0.318,21.298,280.163,16.034
1676790087295,-0.221,0.564,-0.503,-0.456,0.305,-0.319,20.121,281.032,15.241
1676790087308,-0.225,0.564,-0.503,-0.466,0.311,-0.320,19.752,282.117,13.898
1676790087322,-0.228,0.564,-0.503,-0.478,0.315,-0.320,19.312,283.105,12.539
1676790087336,-0.231,0.563,-0.503,-0.488,0.319,-0.318,18.985,283.898,11.559
1676790087350,-0.235,0.563,-0.503,-0.500,0.323,-0.316,17.818,285.510,11.543
1676790087364,-0.238,0.563,-0.503,-0.517,0.322,-0.311,17.127,287.190,12.078
1676790087378,-0.241,0.563,-0.503,-0.532,0.322,-0.308,16.729,288.190,12.026
1676790087392,-0.244,0.563,-0.503,-0.546,0.323,-0.305,16.926,288.175,9.953
1676790087406,-0.248,0.562,-0.503,-0.560,0.322,-0.301,17.151,288.058,7.529
1676790087419,-0.251,0.562,-0.504,-0.571,0.323,-0.299,17.146,288.077,6.008
1676790087433,-0.253,0.562,-0.504,-0.585,0.323,-0.296,16.943,288.511,5.185
1676790087447,-0.256,0.562,-0.504,-0.597,0.322,-0.293,16.754,288.988,5.993
1676790087461,-0.259,0.562,-0.504,-0.608,0.323,-0.291,16.999,288.859,7.335
1676790087475,-0.261,0.562,-0.504,-0.617,0.325,-0.288,16.906,288.885,7.472
1676790087489,-0.264,0.562,-0.505,-0.625,0.328,-0.285,15.596,290.523,6.962
1676790087503,-0.267,0.562,-0.505,-0.631,0.331,-0.280,14.007,292.961,6.497
1676790087517,-0.269,0.563,-0.506,-0.639,0.334,-0.276,13.177,294.483,6.158
1676790087531,-0.271,0.563,-0.506,-0.642,0.338,-0.270,11.714,298.583,5.839
1676790087545,-0.274,0.563,-0.506,-0.647,0.341,-0.265,10.715,300.970,5.161
1676790087559,-0.276,0.563,-0.507,-0.648,0.346,-0.259,9.703,301.873,2.342
1676790087573,-0.278,0.563,-0.507,-0.650,0.350,-0.253,8.751,302.632,359.728
1676790087586,-0.280,0.563,-0.508,-0.653,0.354,-0.248,7.893,303.454,357.385
1676790087600,-0.281,0.563,-0.508,-0.653,0.358,-0.243,6.970,304.472,355.981
1676790087614,-0.283,0.563,-0.508,-0.654,0.362,-0.239,6.171,305.713,355.117
1676790087628,-0.284,0.563,-0.509,-0.653,0.365,-0.234,5.506,307.100,355.951
1676790087642,-0.286,0.564,-0.509,-0.650,0.371,-0.227,4.648,308.985,356.971
1676790087656,-0.287,0.564,-0.509,-0.646,0.375,-0.221,3.181,311.765,357.093
1676790087669,-0.288,0.564,-0.510,-0.640,0.381,-0.214,1.525,315.031,356.200
1676790087683,-0.288,0.564,-0.510,-0.634,0.387,-0.207,359.860,318.119,354.145
1676790087697,-0.289,0.564,-0.510,-0.629,0.392,-0.201,358.536,320.455,352.323
1676790087712,-0.290,0.564,-0.510,-0.621,0.398,-0.193,357.183,322.233,349.572
1676790087725,-0.290,0.564,-0.511,-0.612,0.403,-0.188,355.634,323.894,347.013
1676790087739,-0.291,0.564,-0.511,-0.604,0.407,-0.182,354.242,326.473,345.653
1676790087752,-0.291,0.564,-0.511,-0.594,0.410,-0.177,353.167,329.338,345.513
1676790087766,-0.291,0.564,-0.511,-0.584,0.412,-0.172,352.426,332.088,346.093
1676790087780,-0.291,0.564,-0.511,-0.573,0.414,-0.168,351.676,334.548,347.052
1676790087794,-0.291,0.564,-0.512,-0.563,0.416,-0.163,350.872,337.001,347.281
1676790087808,-0.290,0.564,-0.511,-0.553,0.418,-0.158,350.146,338.808,347.487
1676790087822,-0.289,0.564,-0.511,-0.543,0.421,-0.154,349.366,340.253,346.848
1676790087836,-0.287,0.564,-0.511,-0.532,0.422,-0.152,348.879,338.529,345.038
1676790087850,-0.286,0.564,-0.511,-0.523,0.424,-0.150,348.752,337.087,344.338
1676790087864,-0.284,0.565,-0.511,-0.513,0.425,-0.148,349.465,335.793,345.238
1676790087878,-0.282,0.565,-0.511,-0.502,0.425,-0.146,349.940,335.330,346.201
1676790087892,-0.280,0.565,-0.511,-0.491,0.426,-0.145,349.492,335.300,346.708
1676790087905,-0.278,0.565,-0.511,-0.480,0.427,-0.143,348.866,335.186,347.464
1676790087920,-0.275,0.565,-0.511,-0.467,0.428,-0.142,347.939,335.119,348.237
1676790087934,-0.273,0.565,-0.511,-0.453,0.429,-0.141,346.985,335.561,349.219
1676790087947,-0.271,0.566,-0.511,-0.439,0.430,-0.140,346.387,335.967,349.346
1676790087962,-0.268,0.566,-0.511,-0.425,0.432,-0.140,346.070,336.282,349.330
1676790087975,-0.265,0.566,-0.510,-0.411,0.433,-0.140,345.644,336.309,349.539
1676790087989,-0.263,0.566,-0.510,-0.395,0.434,-0.141,345.075,336.053,350.126
1676790088003,-0.260,0.566,-0.510,-0.381,0.435,-0.141,344.503,335.963,350.728
1676790088016,-0.257,0.566,-0.510,-0.364,0.436,-0.141,343.829,336.288,350.922
1676790088031,-0.255,0.566,-0.510,-0.348,0.437,-0.142,343.057,337.463,350.692
1676790088045,-0.252,0.567,-0.510,-0.332,0.438,-0.143,342.145,339.041,350.170
1676790088059,-0.249,0.567,-0.510,-0.316,0.438,-0.144,341.522,339.717,349.994
1676790088073,-0.246,0.567,-0.509,-0.300,0.439,-0.146,341.099,339.430,350.073
1676790088086,-0.243,0.567,-0.509,-0.283,0.439,-0.148,340.881,339.072,350.155
1676790088100,-0.240,0.567,-0.509,-0.266,0.439,-0.150,341.171,338.400,349.809
1676790088114,-0.237,0.566,-0.509,-0.248,0.438,-0.152,341.243,338.868,349.379
1676790088128,-0.234,0.567,-0.509,-0.231,0.438,-0.154,340.838,341.030,348.527
1676790088142,-0.231,0.567,-0.509,-0.214,0.437,-0.155,340.621,344.105,347.772
1676790088156,-0.228,0.567,-0.508,-0.197,0.436,-0.156,340.235,345.611,347.349
1676790088169,-0.225,0.568,-0.508,-0.179,0.435,-0.159,340.151,346.625,346.988
1676790088184,-0.222,0.567,-0.508,-0.162,0.435,-0.161,339.869,347.642,346.455
1676790088197,-0.219,0.567,-0.508,-0.146,0.434,-0.163,339.650,348.887,345.852
1676790088211,-0.216,0.567,-0.507,-0.129,0.433,-0.164,339.679,350.738,345.252
1676790088225,-0.213,0.568,-0.507,-0.114,0.431,-0.166,339.696,352.802,344.902
1676790088239,-0.210,0.568,-0.507,-0.097,0.430,-0.167,339.680,354.673,345.038
1676790088253,-0.207,0.568,-0.506,-0.081,0.429,-0.170,339.252,356.199,345.173
1676790088266,-0.204,0.568,-0.506,-0.065,0.429,-0.172,338.319,357.674,345.264
1676790088280,-0.202,0.568,-0.506,-0.049,0.428,-0.174,337.541,359.238,345.125
1676790088295,-0.199,0.568,-0.506,-0.034,0.427,-0.178,336.146,0.956,344.903
1676790088308,-0.196,0.568,-0.505,-0.018,0.427,-0.180,334.875,2.839,344.855
1676790088322,-0.194,0.568,-0.505,-0.003,0.426,-0.183,333.901,5.097,344.772
1676790088336,-0.191,0.568,-0.505,0.013,0.425,-0.185,333.268,7.450,344.850
1676790088350,-0.188,0.569,-0.504,0.027,0.424,-0.188,332.779,9.422,344.710
1676790088364,-0.186,0.569,-0.504,0.041,0.423,-0.190,332.934,11.145,344.554
1676790088377,-0.183,0.568,-0.504,0.055,0.421,-0.193,333.460,12.619,344.294
1676790088391,-0.180,0.568,-0.504,0.069,0.420,-0.196,333.681,14.349,343.717
1676790088406,-0.178,0.568,-0.503,0.084,0.419,-0.200,333.473,16.602,343.289
1676790088419,-0.176,0.568,-0.503,0.096,0.418,-0.203,332.627,19.248,342.904
1676790088433,-0.174,0.568,-0.503,0.109,0.416,-0.207,331.609,21.738,342.892
1676790088447,-0.171,0.568,-0.503,0.121,0.415,-0.210,330.627,23.638,342.877
1676790088460,-0.170,0.568,-0.502,0.134,0.413,-0.214,329.955,25.389,342.841
1676790088475,-0.168,0.568,-0.502,0.145,0.411,-0.217,329.659,26.244,343.605
1676790088489,-0.166,0.568,-0.502,0.154,0.409,-0.220,329.526,26.985,345.033
1676790088502,-0.164,0.568,-0.502,0.165,0.407,-0.222,329.777,27.934,347.183
1676790088516,-0.162,0.568,-0.501,0.175,0.404,-0.224,329.974,29.387,349.350
1676790088530,-0.160,0.568,-0.501,0.185,0.402,-0.226,330.088,31.216,350.872
1676790088544,-0.159,0.568,-0.501,0.195,0.401,-0.229,329.923,33.222,351.399
1676790088558,-0.157,0.567,-0.501,0.205,0.399,-0.232,329.670,35.044,351.722
1676790088572,-0.156,0.567,-0.501,0.215,0.397,-0.234,329.318,36.908,351.790
1676790088586,-0.154,0.567,-0.501,0.222,0.396,-0.236,329.410,38.207,350.216
1676790088599,-0.153,0.567,-0.500,0.230,0.395,-0.238,329.879,39.041,349.413
1676790088614,-0.152,0.567,-0.500,0.238,0.394,-0.239,330.591,39.819,349.562
1676790088627,-0.151,0.566,-0.500,0.244,0.392,-0.240,331.254,40.747,350.615
1676790088641,-0.150,0.566,-0.500,0.252,0.391,-0.242,331.724,41.814,351.432
1676790088656,-0.149,0.566,-0.500,0.258,0.390,-0.243,332.145,42.942,352.457
1676790088670,-0.148,0.566,-0.500,0.263,0.390,-0.245,332.014,44.179,353.318
1676790088683,-0.147,0.566,-0.500,0.269,0.389,-0.246,331.455,45.345,354.228
1676790088697,-0.147,0.565,-0.500,0.273,0.389,-0.247,330.305,46.762,355.540
1676790088711,-0.146,0.565,-0.500,0.277,0.390,-0.247,329.309,48.071,356.577
1676790088725,-0.146,0.565,-0.500,0.282,0.390,-0.248,328.538,49.335,357.552
1676790088739,-0.145,0.565,-0.500,0.286,0.390,-0.247,327.700,50.539,358.667
1676790088752,-0.144,0.565,-0.500,0.291,0.390,-0.246,326.630,51.258,359.515
1676790088766,-0.144,0.565,-0.500,0.295,0.390,-0.245,325.933,51.185,0.694
1676790088780,-0.143,0.565,-0.500,0.299,0.391,-0.244,325.835,50.910,1.700
1676790088795,-0.142,0.565,-0.500,0.304,0.391,-0.243,326.291,50.254,2.764
1676790088808,-0.142,0.564,-0.500,0.309,0.390,-0.241,326.928,49.342,3.670
1676790088822,-0.141,0.564,-0.500,0.315,0.390,-0.239,327.373,48.755,4.407
1676790088835,-0.140,0.564,-0.500,0.321,0.389,-0.237,328.498,48.087,4.015
1676790088849,-0.140,0.564,-0.500,0.327,0.388,-0.235,330.344,47.959,4.266
1676790088864,-0.139,0.564,-0.500,0.335,0.387,-0.234,332.147,48.667,4.978
1676790088877,-0.138,0.564,-0.500,0.343,0.386,-0.232,332.981,50.295,6.030
1676790088891,-0.137,0.564,-0.500,0.351,0.386,-0.231,332.951,52.211,6.336
1676790088907,-0.135,0.564,-0.500,0.358,0.386,-0.230,332.837,53.326,5.924
1676790088919,-0.134,0.564,-0.500,0.365,0.386,-0.228,333.393,53.349,5.073
1676790088933,-0.133,0.564,-0.500,0.372,0.385,-0.226,333.982,53.041,4.586
1676790088946,-0.131,0.563,-0.500,0.379,0.384,-0.224,335.621,51.858,3.915
1676790088961,-0.130,0.563,-0.500,0.387,0.383,-0.221,337.145,50.877,4.410
1676790088975,-0.128,0.563,-0.499,0.395,0.382,-0.219,338.194,50.590,5.221
1676790088988,-0.126,0.562,-0.499,0.404,0.380,-0.216,339.205,50.627,8.439
1676790089002,-0.125,0.562,-0.499,0.412,0.379,-0.214,340.030,50.657,9.847
1676790089016,-0.122,0.562,-0.499,0.421,0.378,-0.212,341.053,50.751,11.095
1676790089030,-0.120,0.561,-0.498,0.430,0.377,-0.210,342.354,50.640,10.656
1676790089044,-0.118,0.561,-0.498,0.438,0.376,-0.209,344.020,50.802,8.955
1676790089058,-0.116,0.561,-0.498,0.446,0.375,-0.208,345.503,51.634,8.275
1676790089072,-0.113,0.560,-0.497,0.454,0.374,-0.208,346.293,52.880,9.779
1676790089085,-0.111,0.560,-0.497,0.463,0.374,-0.207,346.555,53.511,12.408
1676790089100,-0.108,0.560,-0.497,0.472,0.373,-0.206,346.976,53.692,14.350
1676790089114,-0.105,0.559,-0.496,0.482,0.373,-0.204,347.189,53.010,16.497
1676790089128,-0.102,0.559,-0.496,0.490,0.373,-0.203,347.904,52.518,16.837
1676790089142,-0.100,0.559,-0.495,0.497,0.373,-0.201,349.075,52.192,15.084
1676790089155,-0.096,0.559,-0.495,0.504,0.374,-0.200,350.512,51.464,12.416
1676790089169,-0.093,0.559,-0.494,0.511,0.374,-0.199,352.157,50.415,10.271
1676790089183,-0.090,0.559,-0.493,0.518,0.374,-0.198,353.839,49.582,9.272
1676790089197,-0.087,0.559,-0.493,0.526,0.375,-0.197,355.348,49.355,9.749
1676790089211,-0.084,0.559,-0.492,0.533,0.375,-0.196,356.370,49.232,10.214
1676790089225,-0.080,0.559,-0.491,0.541,0.377,-0.196,356.338,49.939,12.246
1676790089239,-0.077,0.560,-0.490,0.547,0.378,-0.196,355.335,50.858,14.576
1676790089253,-0.074,0.560,-0.490,0.555,0.379,-0.196,354.743,51.299,16.010
1676790089266,-0.071,0.560,-0.489,0.563,0.380,-0.196,352.787,52.219,17.537
1676790089280,-0.068,0.561,-0.487,0.571,0.381,-0.195,352.364,52.746,17.442
1676790089294,-0.065,0.561,-0.486,0.577,0.382,-0.194,352.422,52.926,16.926
1676790089308,-0.062,0.561,-0.485,0.584,0.382,-0.194,353.390,52.346,14.921
1676790089322,-0.060,0.562,-0.484,0.591,0.381,-0.193,355.321,53.041,12.749
1676790089336,-0.057,0.562,-0.483,0.597,0.381,-0.192,357.281,52.903,11.180
1676790089350,-0.055,0.563,-0.481,0.603,0.380,-0.191,357.932,53.514,11.520
1676790089364,-0.052,0.563,-0.479,0.608,0.379,-0.191,357.536,54.191,13.267
1676790089378,-0.050,0.564,-0.478,0.613,0.378,-0.190,357.395,54.607,14.797
1676790089391,-0.048,0.564,-0.476,0.618,0.378,-0.189,357.529,54.794,15.608
1676790089405,-0.046,0.564,-0.475,0.623,0.378,-0.187,357.431,54.184,15.542
1676790089419,-0.044,0.565,-0.473,0.626,0.378,-0.184,357.478,53.774,15.089
1676790089433,-0.042,0.566,-0.472,0.628,0.378,-0.183,357.672,53.576,14.873
1676790089447,-0.041,0.566,-0.470,0.631,0.378,-0.182,358.037,53.537,14.750
1676790089461,-0.039,0.567,-0.468,0.634,0.379,-0.180,358.368,53.679,14.671
1676790089475,-0.038,0.567,-0.466,0.637,0.380,-0.179,358.458,53.985,14.578
1676790089488,-0.037,0.567,-0.464,0.639,0.381,-0.178,358.540,54.368,14.417
1676790089502,-0.036,0.568,-0.463,0.642,0.383,-0.176,358.415,55.070,14.080
1676790089516,-0.035,0.568,-0.461,0.643,0.384,-0.174,358.364,55.275,13.724
1676790089531,-0.034,0.568,-0.459,0.643,0.386,-0.171,358.379,55.025,13.446
1676790089544,-0.034,0.569,-0.458,0.642,0.387,-0.169,358.316,54.664,12.865
1676790089558,-0.033,0.569,-0.456,0.640,0.389,-0.166,357.948,54.143,12.119
1676790089572,-0.033,0.569,-0.455,0.639,0.391,-0.164,357.425,53.648,11.423
1676790089585,-0.033,0.569,-0.453,0.637,0.392,-0.162,356.618,53.029,10.811
1676790089599,-0.033,0.570,-0.452,0.636,0.393,-0.159,356.357,52.926,11.161
1676790089614,-0.033,0.570,-0.450,0.633,0.393,-0.157,356.447,52.868,11.703
1676790089627,-0.033,0.570,-0.449,0.630,0.393,-0.156,356.374,52.748,11.952
1676790089641,-0.034,0.570,-0.448,0.630,0.394,-0.153,356.228,52.568,12.016
1676790089655,-0.034,0.570,-0.447,0.627,0.394,-0.151,356.030,52.348,11.849
1676790089669,-0.035,0.570,-0.446,0.621,0.395,-0.151,355.781,52.408,12.013
1676790089683,-0.036,0.570,-0.445,0.618,0.395,-0.150,355.504,52.404,12.342
1676790089697,-0.037,0.571,-0.444,0.612,0.396,-0.150,355.129,52.571,13.430
1676790089711,-0.038,0.571,-0.443,0.605,0.396,-0.150,355.069,52.624,14.220
1676790089724,-0.040,0.571,-0.443,0.599,0.397,-0.150,355.193,52.489,13.918
1676790089739,-0.042,0.572,-0.442,0.595,0.399,-0.150,355.176,52.539,13.623
1676790089752,-0.043,0.572,-0.442,0.588,0.400,-0.150,354.879,52.704,13.321
1676790089766,-0.045,0.572,-0.441,0.582,0.401,-0.150,354.499,52.914,12.716
1676790089780,-0.047,0.572,-0.441,0.576,0.403,-0.149,354.052,53.040,11.543
1676790089794,-0.049,0.572,-0.441,0.567,0.404,-0.150,353.619,52.499,9.861
1676790089807,-0.051,0.572,-0.441,0.558,0.405,-0.150,353.358,51.562,8.162
1676790089822,-0.053,0.572,-0.441,0.546,0.408,-0.151,353.189,49.163,5.147
1676790089835,-0.056,0.572,-0.441,0.536,0.409,-0.150,352.590,48.380,3.410
1676790089849,-0.058,0.572,-0.442,0.526,0.410,-0.150,352.045,47.624,2.206
1676790089864,-0.060,0.572,-0.442,0.514,0.410,-0.150,351.513,46.537,2.089
1676790089877,-0.063,0.572,-0.443,0.504,0.411,-0.148,351.300,44.853,2.860
1676790089891,-0.066,0.571,-0.444,0.491,0.411,-0.148,351.064,42.248,3.386
1676790089904,-0.068,0.571,-0.444,0.475,0.412,-0.148,350.361,39.606,3.383
1676790089919,-0.071,0.571,-0.445,0.459,0.413,-0.148,349.277,37.917,3.748
1676790089933,-0.074,0.570,-0.446,0.445,0.413,-0.147,348.071,36.540,4.603
1676790089946,-0.077,0.570,-0.447,0.431,0.413,-0.147,347.280,34.953,5.358
1676790089961,-0.079,0.570,-0.449,0.415,0.412,-0.147,346.916,32.519,6.785
1676790089975,-0.082,0.569,-0.450,0.400,0.411,-0.146,346.753,29.807,7.698
1676790089989,-0.085,0.569,-0.451,0.380,0.410,-0.147,347.719,24.685,8.405
1676790090002,-0.088,0.569,-0.453,0.364,0.410,-0.147,347.798,21.176,9.006
1676790090016,-0.090,0.569,-0.454,0.348,0.409,-0.147,347.490,18.318,10.122
1676790090030,-0.093,0.568,-0.456,0.332,0.408,-0.147,346.997,15.757,11.855
1676790090045,-0.096,0.568,-0.458,0.315,0.407,-0.148,346.683,13.419,14.143
1676790090058,-0.098,0.568,-0.460,0.298,0.406,-0.149,346.720,10.772,16.055
1676790090072,-0.101,0.568,-0.461,0.283,0.404,-0.150,347.230,7.902,17.842
1676790090085,-0.103,0.568,-0.463,0.266,0.403,-0.152,348.123,4.771,19.433
1676790090100,-0.106,0.567,-0.465,0.249,0.402,-0.154,348.556,1.769,20.888
1676790090114,-0.108,0.567,-0.467,0.232,0.400,-0.156,348.792,358.869,22.070
1676790090128,-0.111,0.567,-0.469,0.215,0.399,-0.158,349.155,355.910,23.230
1676790090142,-0.113,0.567,-0.471,0.199,0.397,-0.161,349.194,353.665,23.828
1676790090155,-0.115,0.567,-0.473,0.183,0.395,-0.163,349.769,351.127,24.921
1676790090169,-0.117,0.566,-0.475,0.168,0.394,-0.166,350.740,348.416,26.141
1676790090183,-0.120,0.566,-0.477,0.152,0.392,-0.170,351.919,345.591,27.627
1676790090197,-0.122,0.566,-0.479,0.136,0.391,-0.173,352.631,342.859,29.009
1676790090211,-0.124,0.566,-0.480,0.121,0.390,-0.177,352.826,340.233,29.861
1676790090224,-0.126,0.565,-0.482,0.105,0.389,-0.180,353.227,337.611,30.276
1676790090238,-0.128,0.565,-0.484,0.090,0.388,-0.184,353.164,335.221,29.453
1676790090252,-0.131,0.565,-0.486,0.075,0.386,-0.187,353.638,333.325,28.847
1676790090266,-0.133,0.565,-0.488,0.061,0.384,-0.190,354.848,331.038,28.675
1676790090280,-0.135,0.564,-0.490,0.046,0.382,-0.194,356.050,328.499,28.529
1676790090294,-0.137,0.564,-0.491,0.032,0.380,-0.197,356.725,325.728,28.044
1676790090308,-0.139,0.564,-0.493,0.018,0.379,-0.200,357.152,323.416,27.288
1676790090321,-0.141,0.564,-0.495,0.003,0.377,-0.204,357.606,321.192,26.843
1676790090335,-0.143,0.564,-0.496,-0.010,0.375,-0.206,357.658,319.431,27.022
1676790090349,-0.145,0.564,-0.497,-0.024,0.373,-0.208,357.985,318.078,28.122
1676790090363,-0.147,0.563,-0.499,-0.037,0.371,-0.211,358.485,316.713,29.281
1676790090377,-0.149,0.563,-0.500,-0.049,0.369,-0.212,358.807,315.099,29.821
1676790090391,-0.151,0.563,-0.501,-0.063,0.367,-0.215,359.230,313.383,29.847
1676790090405,-0.153,0.563,-0.503,-0.076,0.364,-0.216,359.282,311.554,27.981
1676790090419,-0.155,0.563,-0.504,-0.089,0.362,-0.219,359.804,309.830,27.039
1676790090433,-0.157,0.563,-0.505,-0.102,0.360,-0.220,0.383,308.269,25.602
1676790090447,-0.159,0.563,-0.506,-0.114,0.357,-0.223,1.181,306.664,24.561
1676790090461,-0.161,0.563,-0.506,-0.126,0.354,-0.225,1.941,305.055,24.046
1676790090474,-0.163,0.563,-0.507,-0.139,0.351,-0.227,2.539,303.336,23.621
1676790090488,-0.165,0.563,-0.508,-0.149,0.347,-0.229,3.743,301.808,24.060
1676790090502,-0.167,0.563,-0.508,-0.160,0.344,-0.231,4.550,300.086,23.872
1676790090516,-0.169,0.563,-0.509,-0.171,0.341,-0.232,5.519,298.492,23.686
1676790090530,-0.172,0.564,-0.509,-0.181,0.338,-0.234,6.110,297.072,23.110
1676790090544,-0.174,0.564,-0.509,-0.191,0.336,-0.235,6.287,295.855,22.512
1676790090558,-0.176,0.564,-0.510,-0.201,0.333,-0.237,6.642,295.073,21.801
1676790090572,-0.178,0.565,-0.510,-0.210,0.331,-0.238,7.379,294.098,20.535
1676790090586,-0.180,0.565,-0.510,-0.220,0.329,-0.239,8.378,293.048,18.739
1676790090600,-0.182,0.565,-0.510,-0.229,0.328,-0.241,9.057,291.979,17.282
1676790090614,-0.184,0.566,-0.510,-0.238,0.327,-0.242,9.575,291.002,15.542
1676790090628,-0.185,0.566,-0.509,-0.247,0.326,-0.243,9.760,290.367,14.350
1676790090642,-0.187,0.566,-0.509,-0.255,0.325,-0.244,9.807,290.006,14.027
1676790090655,-0.188,0.567,-0.509,-0.263,0.324,-0.245,10.144,289.546,14.311
1676790090669,-0.190,0.567,-0.509,-0.271,0.323,-0.245,10.604,288.621,14.264
1676790090683,-0.191,0.567,-0.508,-0.279,0.322,-0.246,11.011,287.767,13.890
1676790090697,-0.192,0.567,-0.508,-0.287,0.321,-0.247,11.238,287.282,13.374
1676790090711,-0.193,0.567,-0.508,-0.294,0.321,-0.248,11.593,286.713,12.980
1676790090724,-0.194,0.567,-0.507,-0.301,0.320,-0.248,11.887,286.654,13.458
1676790090739,-0.195,0.568,-0.507,-0.306,0.320,-0.247,12.087,286.576,14.319
1676790090752,-0.195,0.568,-0.506,-0.312,0.320,-0.247,12.185,286.301,14.817
1676790090766,-0.196,0.568,-0.506,-0.318,0.321,-0.245,12.011,286.244,14.854
1676790090780,-0.197,0.568,-0.505,-0.322,0.322,-0.244,11.885,286.371,14.696
1676790090794,-0.198,0.568,-0.505,-0.327,0.323,-0.243,11.956,286.209,14.434
1676790090808,-0.198,0.568,-0.504,-0.330,0.324,-0.240,12.169,285.870,13.011
1676790090822,-0.199,0.568,-0.504,-0.333,0.326,-0.238,12.629,285.504,10.265
1676790090835,-0.200,0.568,-0.503,-0.335,0.327,-0.234,12.769,285.470,8.818
1676790090850,-0.200,0.568,-0.503,-0.338,0.329,-0.232,12.707,285.659,8.131
1676790090864,-0.201,0.568,-0.502,-0.339,0.330,-0.228,12.424,286.052,9.142
1676790090878,-0.201,0.568,-0.501,-0.341,0.331,-0.225,12.355,286.214,9.732
1676790090892,-0.202,0.568,-0.501,-0.341,0.333,-0.221,12.284,286.289,10.335
1676790090906,-0.203,0.568,-0.500,-0.341,0.335,-0.217,12.225,286.401,10.560
1676790090919,-0.203,0.568,-0.500,-0.340,0.337,-0.213,11.999,286.460,10.159
1676790090933,-0.203,0.568,-0.499,-0.339,0.340,-0.207,11.350,286.664,8.229
1676790090947,-0.204,0.568,-0.499,-0.338,0.342,-0.203,10.931,287.186,5.345
1676790090961,-0.204,0.568,-0.498,-0.336,0.345,-0.197,10.879,288.123,3.305
1676790090975,-0.205,0.568,-0.498,-0.334,0.347,-0.192,10.728,289.013,1.901
1676790090988,-0.205,0.568,-0.497,-0.330,0.350,-0.185,10.483,290.362,0.738
1676790091002,-0.205,0.568,-0.497,-0.327,0.352,-0.178,9.954,291.765,0.084
1676790091016,-0.205,0.567,-0.497,-0.322,0.355,-0.172,9.354,292.800,359.076
1676790091030,-0.205,0.567,-0.496,-0.317,0.358,-0.166,8.656,293.579,357.563
1676790091044,-0.205,0.567,-0.496,-0.312,0.360,-0.159,7.886,294.413,355.901
1676790091058,-0.205,0.567,-0.496,-0.306,0.363,-0.153,7.225,295.572,354.354
1676790091072,-0.205,0.567,-0.496,-0.301,0.365,-0.146,6.721,296.801,352.981
1676790091085,-0.205,0.567,-0.495,-0.294,0.368,-0.138,6.285,298.583,352.276
1676790091100,-0.205,0.566,-0.495,-0.287,0.370,-0.130,5.803,301.127,352.490
1676790091114,-0.205,0.566,-0.495,-0.279,0.373,-0.121,4.846,304.519,352.668
1676790091128,-0.204,0.566,-0.495,-0.271,0.376,-0.112,3.798,307.385,351.813
1676790091142,-0.203,0.565,-0.495,-0.261,0.380,-0.103,2.394,310.292,348.478
1676790091155,-0.203,0.565,-0.495,-0.252,0.384,-0.096,1.586,312.772,345.916
1676790091169,-0.202,0.565,-0.495,-0.241,0.388,-0.089,0.893,315.553,342.024
