timestamp,level,x,y,z,pitch,yaw,roll
1695264533022,6,-0.08,0.03,0.02,351.41,4.78,23.65
1695264533051,6,-0.07,0.03,0.02,350.41,5.39,18.09
1695264533083,6,-0.06,0.04,0.01,349.60,5.72,12.61
1695264533111,6,-0.05,0.04,0.01,349.38,5.73,6.78
1695264533139,6,-0.05,0.04,0.01,349.46,5.51,2.11
1695264533167,6,-0.04,0.04,0.01,349.56,5.34,357.61
1695264533194,6,-0.04,0.04,0.01,349.93,5.50,354.05
1695264533221,6,-0.03,0.04,0.00,350.62,6.28,351.26
1695264533250,6,-0.02,0.04,0.00,351.26,7.38,348.99
1695264533278,6,-0.02,0.04,0.00,352.05,8.96,347.35
1695264533305,6,-0.01,0.03,0.00,352.98,10.37,346.68
1695264533333,6,-0.01,0.03,0.00,353.92,11.59,346.71
1695264533362,6,0.00,0.03,0.00,354.42,12.52,347.24
1695264533390,6,0.00,0.03,0.00,354.42,13.01,347.77
1695264533418,6,0.00,0.03,0.00,354.18,13.08,348.16
1695264533445,6,0.00,0.03,0.00,353.86,12.84,348.56
1695264533474,6,0.00,0.03,0.00,353.57,12.37,349.02
1695264533501,6,0.00,0.04,0.00,353.25,11.78,349.55
1695264533528,6,0.00,0.04,0.00,353.08,11.15,349.86
1695264533555,6,0.00,0.04,0.00,353.03,10.56,350.20
1695264533585,6,0.00,0.04,0.00,352.97,9.94,350.67
1695264533617,6,0.00,0.04,-0.01,352.98,9.23,351.20
1695264533645,6,-0.01,0.04,-0.01,353.13,8.63,351.59
1695264533672,6,-0.01,0.04,-0.01,353.31,8.06,351.87
1695264533700,6,-0.01,0.04,0.00,353.47,7.63,352.09
1695264533728,6,-0.01,0.04,0.00,353.62,7.30,352.33
1695264533755,6,-0.01,0.04,0.00,353.86,6.94,352.67
1695264533783,6,-0.01,0.04,0.00,353.95,6.73,352.93
1695264533810,6,-0.01,0.04,0.00,353.94,6.62,353.02
1695264533839,7,-0.01,0.04,0.00,353.97,6.62,353.01
1695264533866,7,-0.01,0.04,0.00,354.03,6.61,353.08
1695264533894,7,-0.01,0.04,0.00,354.08,6.64,353.12
1695264533922,7,-0.01,0.04,0.00,354.12,6.71,353.15
1695264533950,7,-0.01,0.04,0.00,354.17,6.81,353.16
1695264533978,7,-0.01,0.04,0.00,354.28,6.93,353.15
1695264534006,7,-0.01,0.03,0.00,354.48,7.06,353.05
1695264534033,7,-0.01,0.03,0.00,354.70,7.17,352.91
1695264534061,7,-0.01,0.03,0.00,354.90,7.21,352.78
1695264534089,7,-0.01,0.03,-0.01,355.14,7.22,352.69
1695264534117,7,-0.01,0.03,-0.01,355.32,7.23,352.63
1695264534146,7,-0.01,0.03,-0.01,355.38,7.23,352.65
1695264534174,7,-0.01,0.03,-0.01,355.36,7.24,352.66
1695264534205,7,-0.01,0.03,-0.01,355.16,7.28,352.75
1695264534234,7,-0.01,0.03,-0.01,354.83,7.31,352.86
1695264534263,7,-0.01,0.03,-0.01,354.50,7.40,352.80
1695264534294,7,0.00,0.03,-0.01,354.23,7.53,352.73
1695264534322,7,0.00,0.03,-0.01,354.13,7.65,352.68
1695264534350,7,0.00,0.03,-0.01,354.13,7.77,352.67
1695264534378,7,0.00,0.03,-0.01,354.27,7.95,352.60
1695264534405,7,0.00,0.03,-0.01,354.62,8.13,352.58
1695264534432,7,0.00,0.03,-0.01,354.95,8.24,352.59
1695264534458,7,0.00,0.03,-0.01,355.20,8.30,352.57
1695264534485,7,0.00,0.03,-0.01,355.32,8.30,352.53
1695264534513,7,0.00,0.03,-0.01,355.36,8.27,352.48
1695264534542,7,0.00,0.03,-0.01,355.37,8.24,352.40
1695264534572,7,0.00,0.03,-0.01,355.32,8.20,352.27
1695264534600,7,0.00,0.03,-0.01,355.23,8.18,352.12
1695264534629,7,0.00,0.03,-0.01,355.19,8.21,352.03
1695264534661,7,0.00,0.03,-0.01,355.16,8.29,351.95
1695264534689,7,0.00,0.03,-0.01,355.16,8.37,351.92
1695264534716,7,0.00,0.03,-0.01,355.27,8.45,351.93
1695264534743,7,0.00,0.03,-0.01,355.39,8.58,351.83
1695264534772,7,0.00,0.03,-0.01,355.32,8.73,351.64
1695264534800,7,0.00,0.03,-0.01,355.17,8.81,351.53
1695264534827,7,0.00,0.03,-0.01,355.14,8.82,351.48
1695264534855,7,0.00,0.03,-0.01,355.15,8.84,351.41
1695264534883,7,0.00,0.03,-0.01,355.20,8.84,351.33
1695264534911,7,0.00,0.03,-0.01,355.30,8.82,351.29
1695264534939,7,0.00,0.03,0.00,355.42,8.82,351.24
1695264534967,7,0.00,0.03,0.00,355.55,8.87,351.20
1695264534994,7,0.00,0.03,0.00,355.71,8.97,351.21
1695264535022,7,0.00,0.03,0.00,355.86,9.08,351.24
1695264535051,7,0.00,0.03,0.00,356.03,9.18,351.25
1695264535083,7,0.00,0.03,0.00,356.21,9.26,351.24
1695264535111,7,0.00,0.03,0.00,356.38,9.28,351.23
1695264535140,7,0.00,0.03,0.00,356.54,9.25,351.23
1695264535167,7,0.00,0.03,0.00,356.65,9.20,351.20
1695264535195,7,0.00,0.03,0.00,356.73,9.14,351.16
1695264535223,7,0.00,0.03,0.00,356.78,9.09,351.07
1695264535251,7,0.00,0.03,0.00,356.77,9.07,350.95
1695264535279,7,0.00,0.03,0.00,356.69,9.10,350.81
1695264535307,7,0.00,0.03,0.00,356.59,9.17,350.70
1695264535335,7,0.00,0.03,0.00,356.48,9.29,350.60
1695264535362,7,0.00,0.03,0.00,356.42,9.43,350.53
1695264535394,7,0.00,0.03,0.00,356.41,9.57,350.44
1695264535427,7,0.00,0.03,0.00,356.47,9.73,350.38
1695264535456,7,0.00,0.03,0.00,356.66,9.90,350.30
1695264535484,7,0.01,0.03,0.00,356.86,9.98,350.26
1695264535516,7,0.01,0.03,0.00,357.12,10.03,350.13
1695264535550,7,0.01,0.03,0.00,357.34,10.04,350.03
1695264535578,7,0.01,0.03,0.00,357.47,10.04,349.95
1695264535606,7,0.01,0.03,0.00,357.55,10.05,349.93
1695264535634,7,0.01,0.03,0.00,357.57,10.05,349.93
1695264535662,7,0.01,0.03,0.00,357.56,10.07,349.90
1695264535689,7,0.01,0.03,0.00,357.54,10.12,349.85
1695264535718,7,0.01,0.03,0.00,357.52,10.21,349.73
1695264535745,7,0.01,0.03,0.00,357.52,10.31,349.61
1695264535774,7,0.01,0.03,0.00,357.53,10.43,349.46
1695264535802,7,0.01,0.03,0.00,357.55,10.55,349.25
1695264535830,7,0.01,0.03,0.00,357.59,10.70,349.00
1695264535857,7,0.01,0.03,0.00,357.65,10.86,348.79
1695264535884,7,0.01,0.03,0.00,357.75,11.02,348.53
1695264535916,7,0.01,0.03,0.00,357.83,11.18,348.29
1695264535949,7,0.01,0.03,0.00,357.91,11.38,347.97
1695264535983,7,0.01,0.02,0.00,358.08,11.62,347.60
1695264536016,7,0.01,0.02,0.00,358.24,11.88,347.15
1695264536045,7,0.01,0.02,0.00,358.30,12.22,346.66
1695264536072,7,0.01,0.02,0.00,358.30,12.60,346.15
1695264536100,7,0.02,0.02,0.00,358.34,12.97,345.70
1695264536128,7,0.02,0.02,0.00,358.45,13.40,345.11
1695264536155,7,0.02,0.02,0.00,358.60,13.89,344.45
1695264536184,7,0.02,0.02,0.00,358.86,14.50,343.66
1695264536212,7,0.02,0.02,0.00,359.16,15.29,342.73
1695264536242,7,0.03,0.02,0.00,359.53,16.09,341.81
1695264536272,7,0.03,0.02,0.00,0.02,17.03,340.79
1695264536305,7,0.03,0.01,0.00,0.56,17.94,339.70
1695264536333,7,0.04,0.01,0.00,1.27,18.96,338.55
1695264536362,7,0.04,0.01,0.00,1.74,19.63,337.50
1695264536390,7,0.04,0.01,0.00,2.30,20.26,336.34
1695264536418,7,0.05,0.01,0.00,2.87,20.78,335.27
1695264536450,7,0.05,0.01,0.00,3.30,21.17,334.15
1695264536477,7,0.05,0.00,0.00,3.68,21.49,332.83
1695264536507,7,0.05,0.00,0.00,4.05,21.64,331.37
1695264536538,7,0.06,0.00,0.00,4.49,21.70,329.91
1695264536572,7,0.06,0.00,0.00,4.97,21.59,328.77
1695264536605,7,0.06,-0.01,0.00,5.64,21.40,327.76
1695264536638,7,0.06,-0.01,0.00,5.83,21.22,326.95
1695264536668,7,0.06,-0.01,0.00,5.84,20.85,326.10
1695264536696,7,0.07,-0.01,0.00,5.99,20.54,325.39
1695264536727,7,0.07,-0.01,0.00,5.89,20.25,324.75
1695264536757,7,0.07,-0.01,0.01,5.67,19.85,323.98
1695264536785,7,0.07,-0.01,0.01,5.43,19.33,323.05
1695264536816,7,0.07,-0.01,0.01,5.07,18.74,321.80
1695264536845,7,0.07,-0.01,0.01,4.56,18.03,320.36
1695264536876,7,0.08,-0.02,0.01,4.42,17.23,318.85
1695264536907,7,0.08,-0.02,0.01,4.43,16.79,317.58
1695264536938,7,0.08,-0.02,0.01,4.48,16.75,316.30
1695264536969,7,0.08,-0.02,0.01,4.48,16.89,314.95
1695264536996,7,0.09,-0.03,0.01,4.55,16.99,313.61
1695264537027,7,0.09,-0.03,0.01,4.71,17.05,312.41
1695264537056,7,0.09,-0.03,0.01,5.05,17.10,311.47
1695264537086,7,0.09,-0.03,0.01,5.39,17.34,310.79
1695264537116,7,0.09,-0.03,0.01,5.70,17.50,310.41
1695264537145,7,0.09,-0.03,0.01,6.55,17.82,310.40
1695264537174,7,0.10,-0.04,0.01,6.95,18.77,310.35
1695264537205,7,0.10,-0.04,0.01,6.54,19.40,310.28
1695264537238,7,0.10,-0.04,0.01,6.41,19.22,310.35
1695264537272,7,0.10,-0.04,0.01,6.44,18.93,310.23
1695264537305,7,0.10,-0.03,0.01,6.34,18.69,310.21
1695264537338,7,0.09,-0.03,0.01,6.08,18.32,310.02
1695264537367,7,0.09,-0.03,0.01,5.82,17.99,309.80
1695264537396,7,0.09,-0.03,0.01,5.56,17.54,309.59
1695264537427,7,0.09,-0.03,0.01,5.70,17.06,309.63
1695264537456,7,0.09,-0.03,0.01,5.78,17.06,309.70
1695264537485,7,0.09,-0.03,0.01,5.72,17.10,309.69
1695264537516,7,0.09,-0.03,0.01,5.71,17.10,309.77
1695264537549,7,0.09,-0.03,0.01,5.62,17.10,309.82
1695264537583,7,0.09,-0.03,0.01,5.82,17.08,310.31
1695264537611,7,0.08,-0.03,0.01,5.59,17.43,310.42
1695264537640,7,0.08,-0.03,0.01,5.47,17.43,310.56
1695264537672,7,0.08,-0.03,0.01,5.49,17.43,310.81
1695264537700,7,0.08,-0.03,0.01,5.35,17.61,311.23
1695264537730,7,0.08,-0.03,0.01,5.13,17.73,311.45
1695264537760,7,0.08,-0.03,0.01,5.11,17.72,311.62
1695264537789,7,0.08,-0.03,0.01,4.87,17.87,311.69
1695264537818,7,0.08,-0.03,0.01,4.68,17.90,311.76
1695264537850,7,0.08,-0.03,0.01,4.58,17.94,311.87
1695264537883,7,0.08,-0.03,0.01,4.44,18.04,312.04
1695264537916,7,0.08,-0.03,0.01,4.20,18.14,312.07
1695264537952,7,0.08,-0.03,0.01,3.97,17.96,311.92
1695264537983,7,0.08,-0.03,0.01,3.90,17.76,311.77
1695264538016,7,0.08,-0.03,0.01,3.89,17.73,311.74
1695264538049,7,0.08,-0.03,0.01,3.90,17.71,311.76
1695264538083,7,0.08,-0.03,0.01,4.02,17.85,311.71
1695264538116,7,0.08,-0.03,0.01,4.28,18.12,311.79
1695264538144,7,0.08,-0.03,0.01,4.47,18.41,312.01
1695264538173,7,0.08,-0.03,0.01,4.47,18.59,312.10
1695264538205,7,0.08,-0.03,0.01,4.44,18.63,312.05
1695264538233,7,0.08,-0.03,0.01,4.43,18.64,312.07
1695264538262,7,0.08,-0.03,0.01,4.46,18.67,312.12
1695264538294,7,0.08,-0.03,0.01,4.48,18.71,312.18
1695264538327,7,0.08,-0.03,0.01,4.55,18.78,312.26
1695264538360,7,0.08,-0.03,0.01,4.54,18.86,312.29
1695264538393,7,0.08,-0.03,0.01,4.51,18.91,312.31
1695264538427,7,0.08,-0.03,0.01,4.56,18.92,312.36
1695264538455,7,0.08,-0.03,0.01,4.61,18.97,312.42
1695264538484,7,0.08,-0.03,0.01,4.61,18.98,312.46
1695264538512,7,0.08,-0.03,0.01,4.63,18.97,312.47
1695264538540,7,0.08,-0.03,0.01,4.64,18.97,312.46
1695264538571,7,0.08,-0.03,0.01,4.65,19.00,312.48
1695264538600,7,0.08,-0.03,0.01,4.66,19.02,312.47
1695264538629,7,0.08,-0.03,0.01,4.65,19.01,312.45
1695264538661,7,0.08,-0.03,0.01,4.69,18.99,312.42
1695264538694,7,0.08,-0.03,0.01,4.75,18.99,312.42
1695264538727,7,0.08,-0.03,0.01,4.78,19.02,312.42
1695264538760,7,0.08,-0.03,0.01,4.85,19.04,312.41
1695264538788,7,0.08,-0.03,0.01,4.91,19.06,312.44
1695264538817,7,0.08,-0.03,0.01,4.93,19.07,312.46
1695264538845,7,0.08,-0.03,0.01,4.94,19.06,312.46
1695264538874,7,0.08,-0.03,0.01,4.94,19.03,312.46
1695264538905,7,0.08,-0.03,0.01,4.92,19.00,312.50
1695264538934,7,0.08,-0.03,0.01,4.90,18.98,312.55
1695264538963,7,0.08,-0.03,0.01,4.85,19.00,312.61
1695264538993,7,0.08,-0.03,0.01,4.81,19.00,312.69
1695264539023,7,0.08,-0.03,0.01,4.78,18.97,312.74
1695264539054,7,0.08,-0.03,0.01,4.72,18.93,312.76
1695264539084,7,0.08,-0.03,0.01,4.63,18.86,312.79
1695264539116,7,0.08,-0.03,0.01,4.60,18.84,312.80
1695264539149,7,0.08,-0.03,0.01,4.58,18.87,312.85
1695264539179,7,0.08,-0.03,0.01,4.57,18.92,312.88
1695264539208,7,0.08,-0.03,0.01,4.58,18.94,312.90
1695264539238,7,0.08,-0.03,0.01,4.55,18.95,312.92
1695264539271,7,0.08,-0.03,0.01,4.49,18.94,312.93
1695264539305,7,0.08,-0.03,0.01,4.42,18.91,312.94
1695264539338,7,0.08,-0.03,0.01,4.35,18.91,312.95
1695264539372,7,0.08,-0.03,0.01,4.29,18.96,312.98
1695264539405,7,0.08,-0.03,0.01,4.26,19.03,313.04
1695264539438,7,0.08,-0.03,0.01,4.20,19.09,313.09
1695264539471,7,0.08,-0.03,0.01,4.18,19.10,313.10
1695264539504,7,0.08,-0.03,0.01,4.18,19.09,313.08
1695264539538,7,0.08,-0.03,0.01,4.19,19.06,313.06
1695264539571,7,0.08,-0.03,0.01,4.30,19.07,313.08
1695264539600,7,0.08,-0.03,0.01,4.36,19.13,313.10
1695264539628,7,0.08,-0.03,0.01,4.43,19.15,313.08
1695264539660,7,0.08,-0.03,0.01,4.49,19.14,313.07
1695264539689,8,0.08,-0.03,0.01,4.50,19.12,313.10
1695264539717,8,0.08,-0.03,0.01,4.53,19.11,313.14
1695264539749,8,0.08,-0.03,0.01,4.59,19.16,313.20
1695264539778,8,0.08,-0.03,0.01,4.66,19.27,313.34
1695264539806,8,0.08,-0.03,0.01,4.70,19.39,313.51
1695264539837,8,0.08,-0.03,0.01,4.70,19.40,313.51
1695264539871,8,0.08,-0.03,0.01,4.72,19.36,313.58
1695264539904,8,0.08,-0.03,0.01,4.78,19.18,313.95
1695264539938,8,0.08,-0.03,0.01,4.75,19.01,314.46
1695264539971,8,0.08,-0.03,0.01,4.48,18.99,314.87
1695264540004,8,0.08,-0.02,0.01,4.14,18.81,315.42
1695264540038,8,0.08,-0.02,0.01,3.84,18.46,316.65
1695264540071,8,0.08,-0.02,0.01,3.41,18.25,318.14
1695264540104,8,0.07,-0.01,0.01,2.87,17.90,319.50
1695264540133,8,0.07,-0.01,0.01,2.25,17.32,321.17
1695264540161,8,0.07,-0.01,0.01,1.72,16.81,322.91
1695264540189,8,0.06,-0.01,0.01,1.08,16.21,325.43
1695264540218,8,0.06,0.00,0.01,0.46,15.63,328.16
1695264540249,8,0.06,0.00,0.01,359.87,14.81,331.35
1695264540277,8,0.05,0.01,0.01,359.22,13.82,334.51
1695264540305,8,0.05,0.01,0.01,358.51,12.81,337.61
1695264540332,8,0.04,0.01,0.01,357.94,11.82,340.38
1695264540360,8,0.03,0.02,0.01,357.35,10.75,343.41
1695264540387,8,0.03,0.02,0.01,356.75,9.82,346.07
1695264540416,8,0.02,0.02,0.01,356.27,8.96,348.85
1695264540444,8,0.02,0.02,0.01,355.89,8.05,351.57
1695264540474,8,0.01,0.03,0.01,355.72,7.14,354.17
1695264540504,8,0.00,0.03,0.01,355.54,6.30,356.84
1695264540532,8,-0.01,0.03,0.01,355.35,5.50,359.63
1695264540560,8,-0.01,0.03,0.01,355.24,4.75,2.31
1695264540587,8,-0.02,0.03,0.01,355.19,3.71,5.08
1695264540615,8,-0.02,0.03,0.01,355.22,2.84,6.64
1695264540642,8,-0.03,0.03,0.01,355.46,1.93,7.78
1695264540671,8,-0.03,0.03,0.01,355.78,0.97,8.59
1695264540698,8,-0.04,0.03,0.01,356.04,0.23,9.45
1695264540726,8,-0.04,0.03,0.01,356.19,359.81,9.86
1695264540753,8,-0.04,0.03,0.01,356.18,359.57,9.60
1695264540782,8,-0.04,0.03,0.01,356.15,359.58,8.88
1695264540811,8,-0.04,0.03,0.01,356.28,359.74,8.15
1695264540840,8,-0.04,0.03,0.01,356.40,0.05,7.24
1695264540868,8,-0.04,0.03,0.01,356.27,0.45,6.40
1695264540896,8,-0.04,0.03,0.01,356.12,0.81,5.68
1695264540924,8,-0.04,0.03,0.01,356.16,1.19,5.35
1695264540952,8,-0.04,0.03,0.01,356.26,1.54,5.15
1695264540979,8,-0.04,0.03,0.01,356.34,1.86,4.95
1695264541006,8,-0.04,0.03,0.01,356.40,2.17,4.70
1695264541037,8,-0.04,0.03,0.01,356.56,2.55,4.37
1695264541067,8,-0.03,0.03,0.01,356.75,2.93,4.06
1695264541096,8,-0.03,0.03,0.01,356.72,3.19,3.79
1695264541126,8,-0.03,0.03,0.01,356.59,3.42,3.60
1695264541155,8,-0.03,0.03,0.01,356.51,3.62,3.31
1695264541182,8,-0.03,0.03,0.01,356.53,3.70,3.13
1695264541209,8,-0.03,0.03,0.01,356.58,3.71,2.97
1695264541237,8,-0.03,0.03,0.01,356.64,3.76,2.53
1695264541265,8,-0.03,0.03,0.01,356.60,3.77,2.01
1695264541293,8,-0.03,0.03,0.01,356.55,3.89,1.31
1695264541321,8,-0.03,0.03,0.01,356.53,4.21,0.35
1695264541349,8,-0.02,0.03,0.01,356.51,4.56,359.38
1695264541378,8,-0.02,0.03,0.01,356.59,4.86,358.19
1695264541407,8,-0.02,0.03,0.01,356.88,5.31,356.91
1695264541438,8,-0.02,0.03,0.01,357.24,5.80,355.91
1695264541467,8,-0.02,0.03,0.01,357.51,6.09,355.34
1695264541493,8,-0.02,0.03,0.01,357.75,6.27,355.05
1695264541521,8,-0.02,0.03,0.01,357.92,6.36,355.05
1695264541549,8,-0.02,0.03,0.01,357.97,6.31,355.24
1695264541577,8,-0.02,0.03,0.01,358.06,6.25,355.40
1695264541606,8,-0.02,0.03,0.01,358.08,6.19,355.52
1695264541638,8,-0.02,0.03,0.02,358.02,6.14,355.64
1695264541667,8,-0.01,0.03,0.02,357.90,6.12,355.66
1695264541695,8,-0.01,0.03,0.02,357.84,6.16,355.58
1695264541726,9,-0.01,0.03,0.02,357.87,6.23,355.45
1695264541754,9,-0.01,0.03,0.02,358.04,6.34,355.36
1695264541783,9,-0.01,0.03,0.02,358.25,6.39,355.33
1695264541810,9,-0.01,0.03,0.02,358.43,6.38,355.33
1695264541837,9,-0.01,0.03,0.02,358.60,6.33,355.39
1695264541865,9,-0.01,0.03,0.02,358.75,6.24,355.42
1695264541893,9,-0.01,0.03,0.02,358.84,6.18,355.43
1695264541920,9,-0.01,0.03,0.02,358.90,6.15,355.41
1695264541946,9,-0.01,0.03,0.02,358.92,6.15,355.40
1695264541973,9,-0.01,0.03,0.02,358.92,6.24,355.37
1695264542000,9,-0.01,0.03,0.02,358.83,6.47,355.39
1695264542028,9,-0.01,0.03,0.02,358.71,6.73,355.44
1695264542060,9,-0.01,0.03,0.02,358.60,7.07,355.45
1695264542093,9,-0.01,0.03,0.02,358.51,7.34,355.37
1695264542127,9,-0.01,0.03,0.02,358.57,7.47,355.35
1695264542155,9,-0.01,0.03,0.02,358.66,7.58,355.23
1695264542183,9,-0.01,0.03,0.02,358.74,7.61,355.17
1695264542210,9,-0.01,0.03,0.02,358.86,7.58,355.12
1695264542238,9,-0.01,0.02,0.02,359.00,7.49,355.09
1695264542265,9,-0.01,0.02,0.02,359.09,7.39,355.09
1695264542293,9,-0.01,0.02,0.02,359.14,7.31,355.11
1695264542321,9,-0.01,0.02,0.02,359.21,7.24,355.15
1695264542349,9,-0.01,0.02,0.02,359.25,7.22,355.19
1695264542376,9,-0.01,0.02,0.02,359.29,7.22,355.21
1695264542404,9,-0.01,0.02,0.02,359.30,7.27,355.24
1695264542437,9,-0.01,0.02,0.02,359.28,7.38,355.30
1695264542472,9,-0.01,0.02,0.02,359.25,7.54,355.34
1695264542504,9,-0.01,0.02,0.02,359.26,7.74,355.42
1695264542533,9,-0.01,0.02,0.02,359.28,7.85,355.46
1695264542560,9,-0.01,0.02,0.02,359.31,7.91,355.49
1695264542588,9,-0.01,0.02,0.02,359.37,7.96,355.46
1695264542616,9,-0.01,0.02,0.02,359.48,7.95,355.41
1695264542643,9,-0.01,0.02,0.02,359.64,7.89,355.43
1695264542672,9,-0.01,0.02,0.02,359.79,7.81,355.46
1695264542701,9,-0.01,0.02,0.02,359.92,7.74,355.45
1695264542729,9,-0.01,0.02,0.02,359.99,7.66,355.48
1695264542760,9,-0.01,0.02,0.02,0.03,7.60,355.50
1695264542788,9,-0.01,0.02,0.02,0.04,7.57,355.52
1695264542817,9,-0.01,0.02,0.02,0.05,7.57,355.55
1695264542848,9,-0.01,0.02,0.02,0.03,7.63,355.57
1695264542877,9,-0.01,0.02,0.02,359.99,7.87,355.49
1695264542905,9,-0.01,0.02,0.02,359.92,8.24,355.48
1695264542941,9,-0.01,0.02,0.02,359.89,8.49,355.52
1695264542966,9,-0.01,0.02,0.02,359.93,8.72,355.47
1695264542994,9,-0.01,0.02,0.02,359.95,8.79,355.47
1695264543027,9,-0.01,0.02,0.02,359.98,8.84,355.47
1695264543055,9,-0.01,0.02,0.02,0.04,8.85,355.46
1695264543082,9,-0.01,0.02,0.02,0.12,8.79,355.45
1695264543110,9,-0.01,0.02,0.02,0.20,8.71,355.45
1695264543138,9,-0.01,0.02,0.02,0.29,8.62,355.46
1695264543166,9,-0.01,0.02,0.02,0.35,8.55,355.46
1695264543194,9,-0.01,0.02,0.02,0.39,8.50,355.47
1695264543222,9,-0.01,0.02,0.02,0.44,8.42,355.50
1695264543250,9,-0.01,0.02,0.02,0.49,8.36,355.51
1695264543278,9,-0.01,0.02,0.02,0.53,8.32,355.52
1695264543306,9,-0.01,0.02,0.02,0.57,8.29,355.52
1695264543337,9,-0.01,0.02,0.02,0.60,8.27,355.50
1695264543366,9,-0.01,0.02,0.02,0.62,8.26,355.47
1695264543393,9,-0.01,0.02,0.02,0.62,8.26,355.44
1695264543420,9,-0.01,0.02,0.02,0.62,8.27,355.38
1695264543448,9,-0.01,0.02,0.02,0.62,8.29,355.34
1695264543476,9,-0.01,0.02,0.02,0.64,8.31,355.33
1695264543505,9,-0.01,0.02,0.02,0.63,8.32,355.29
1695264543538,9,-0.01,0.02,0.02,0.64,8.32,355.26
1695264543566,9,-0.01,0.02,0.02,0.66,8.28,355.24
1695264543593,9,-0.01,0.02,0.02,0.67,8.20,355.22
1695264543622,9,-0.01,0.02,0.02,0.68,8.07,355.20
1695264543650,9,-0.01,0.02,0.02,0.71,7.91,355.16
1695264543678,9,-0.01,0.02,0.02,0.73,7.75,355.12
1695264543706,9,-0.01,0.02,0.02,0.76,7.60,355.09
1695264543732,9,-0.01,0.02,0.02,0.78,7.47,355.04
1695264543759,9,-0.01,0.02,0.02,0.79,7.39,355.01
1695264543787,9,-0.01,0.02,0.02,0.81,7.32,354.92
1695264543815,9,-0.01,0.02,0.02,0.82,7.28,354.83
1695264543844,9,-0.01,0.02,0.02,0.83,7.27,354.79
1695264543874,9,-0.01,0.02,0.02,0.82,7.26,354.75
1695264543905,9,-0.01,0.02,0.02,0.80,7.26,354.68
1695264543938,9,-0.01,0.02,0.02,0.77,7.26,354.62
1695264543966,9,-0.01,0.02,0.02,0.72,7.23,354.57
1695264543994,9,-0.01,0.02,0.02,0.70,7.18,354.53
1695264544022,9,-0.01,0.02,0.02,0.69,7.05,354.51
1695264544049,9,-0.01,0.02,0.02,0.66,6.73,354.56
1695264544077,9,-0.01,0.02,0.02,0.65,6.36,354.64
1695264544105,9,-0.01,0.02,0.02,0.60,5.91,354.70
1695264544134,9,-0.01,0.02,0.02,0.48,5.31,354.80
1695264544163,9,-0.01,0.02,0.02,0.37,4.49,354.87
1695264544194,9,-0.01,0.02,0.02,0.26,3.49,354.93
1695264544226,9,-0.02,0.02,0.02,359.91,1.84,355.20
1695264544260,9,-0.02,0.02,0.02,359.33,359.32,355.32
1695264544289,9,-0.03,0.03,0.02,358.85,356.27,355.38
1695264544317,9,-0.03,0.03,0.02,358.47,353.60,355.59
1695264544345,9,-0.03,0.03,0.02,357.96,350.76,355.85
1695264544373,9,-0.04,0.03,0.02,357.51,347.92,356.04
1695264544401,9,-0.04,0.03,0.02,357.09,344.86,356.24
1695264544429,9,-0.05,0.03,0.02,356.65,341.73,356.47
1695264544456,9,-0.05,0.03,0.02,356.12,338.32,356.68
1695264544484,9,-0.06,0.03,0.02,355.66,334.71,357.22
1695264544511,9,-0.07,0.03,0.02,355.32,330.77,357.85
1695264544539,9,-0.07,0.03,0.01,355.05,326.91,358.55
1695264544567,9,-0.08,0.03,0.01,354.82,322.77,359.08
1695264544596,9,-0.09,0.03,0.01,354.59,318.44,359.95
1695264544626,9,-0.10,0.03,0.00,354.38,314.03,1.15
1695264544653,9,-0.10,0.03,0.00,354.39,309.87,2.56
1695264544681,9,-0.11,0.03,0.00,354.79,306.70,3.84
1695264544708,9,-0.12,0.02,-0.01,355.46,303.96,5.50
1695264544733,9,-0.12,0.02,-0.01,356.32,301.75,6.97
1695264544758,9,-0.13,0.02,-0.02,357.01,299.92,8.05
1695264544783,9,-0.13,0.02,-0.02,357.73,297.77,8.92
1695264544808,9,-0.13,0.02,-0.03,358.52,295.64,9.47
1695264544834,9,-0.14,0.02,-0.03,359.20,293.88,9.87
1695264544860,9,-0.14,0.02,-0.03,359.48,292.89,10.21
1695264544886,9,-0.14,0.02,-0.03,359.37,292.17,10.78
1695264544911,9,-0.14,0.02,-0.04,359.23,291.36,10.93
1695264544937,9,-0.14,0.02,-0.04,359.25,290.51,11.04
1695264544964,9,-0.14,0.02,-0.04,359.25,289.71,11.14
1695264544991,9,-0.14,0.02,-0.04,359.36,288.84,11.22
1695264545017,9,-0.15,0.02,-0.04,359.48,287.95,11.54
1695264545042,9,-0.15,0.02,-0.05,359.61,287.08,11.87
1695264545068,9,-0.15,0.02,-0.05,359.74,286.34,12.06
1695264545093,9,-0.15,0.01,-0.05,359.83,285.76,12.11
1695264545119,9,-0.15,0.01,-0.05,359.81,285.40,12.22
1695264545145,9,-0.15,0.01,-0.05,359.80,285.23,12.29
1695264545171,9,-0.15,0.01,-0.05,359.75,285.25,12.37
1695264545197,9,-0.15,0.01,-0.05,359.56,285.17,12.56
1695264545223,9,-0.14,0.01,-0.06,359.56,285.11,12.51
1695264545251,9,-0.14,0.01,-0.06,359.59,284.90,12.59
1695264545276,9,-0.14,0.01,-0.06,359.64,284.69,12.45
1695264545301,9,-0.14,0.01,-0.06,359.69,284.59,12.49
1695264545328,9,-0.14,0.01,-0.06,359.67,284.51,12.48
